"season","week","gsis_id","full_name","team","position","birth_date","height","weight","years_exp","rookie_year","entry_year","draft_number","depth_chart_position","rush_attempts","rushing_yards","rush_ypa","rush_tds","first_down_rush","targets","receptions","yac","first_down_pass","third_down_converted","third_down_failed","third_down_rate","fourth_down_converted","fourth_down_failed","fourth_down_rate","fumble","fumble_forced","fumble_not_forced","fumble_lost","tackled_for_loss","penalties","penalty_yards","total_epa","avg_epa"
2023,7,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",14,53,378.571428571429,2,4,5,3,39,1,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-5.36590497172438,-0.282416051143389
2023,13,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",11,45,409.090909090909,1,4,4,4,34,2,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.740294988790997,-0.0493529992527332
2023,3,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",19,88,463.157894736842,0,5,5,4,59,3,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,2.3482401172514,0.0978433382188085
2023,16,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",6,12,200,0,0,3,3,26,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.86566264077555,-0.318406960086173
2023,15,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",10,31,310,0,2,6,4,22,2,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,-0.511090936779511,-0.0319431835487194
2023,8,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",25,81,324,0,5,6,3,56,3,1,1,0.5,0,0,NA,0,0,0,0,3,0,0,0.11465495741879,0.00369854701350937
2023,5,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",27,138,511.111111111111,2,7,5,4,36,3,3,3,0.5,0,0,NA,0,0,0,0,4,0,0,7.59007219100114,0.237189755968786
2023,1,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",18,77,427.777777777778,1,4,5,5,32,0,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-1.68333466187442,-0.0731884635597573
2023,14,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",14,35,250,1,2,4,4,43,2,0,0,NA,0,0,NA,0,0,0,0,4,0,0,-2.25141078964225,-0.125078377202347
2023,18,"00-0036973","Travis Etienne","JAX","RB","1999-01-26",70,200,2,2021,2021,25,"RB",16,57,356.25,0,4,6,5,33,1,2,2,0.5,0,0,NA,0,0,0,0,1,0,0,-1.82898539166484,-0.0831356996211293
2023,17,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",5,32,640,0,1,2,2,3,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-1.20198309945409,-0.171711871350584
2023,6,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",0,0,NA,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.984867621271405,-0.984867621271405
2023,3,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",5,17,340,0,0,2,1,3,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.75772903352404,-0.393961290503434
2023,14,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",3,13,433.333333333333,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.556549018830992,-0.185516339610331
2023,16,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",2,3,150,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-2.03731198445894,-1.01865599222947
2023,13,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",0,0,NA,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.481436844333075,-0.481436844333075
2023,15,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",17,88,517.647058823529,0,5,0,0,0,0,3,3,0.5,1,1,0.5,0,0,0,0,1,0,0,4.65410936999743,0.273771139411614
2023,4,"00-0036984","Trey Sermon","IND","RB","1999-01-30",72,215,2,2021,2021,88,"RB",3,7,233.333333333333,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.786633377196267,-0.262211125732089
2023,11,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",12,37,308.333333333333,0,1,2,2,18,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-3.18935385790235,-0.227810989850168
2023,12,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",18,65,361.111111111111,0,2,6,3,14,0,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-9.55397753720329,-0.39808239738347
2023,4,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",2,0,0,0,0,3,3,14,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-2.51489697105717,-0.502979394211434
2023,10,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",21,79,376.190476190476,0,2,4,4,31,2,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,1.97462949616602,0.0789851798466407
2023,17,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",15,41,273.333333333333,0,4,3,3,24,0,1,1,0.5,1,1,0.5,0,0,0,0,3,0,0,-5.7785242967522,-0.321029127597344
2023,14,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",17,66,388.235294117647,1,4,4,3,35,2,1,1,0.5,0,0,NA,0,0,0,0,2,0,0,-1.50459707772825,-0.0716474798918214
2023,15,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",12,27,225,0,1,2,2,3,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-9.32471717335284,-0.66605122666806
2023,18,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",9,32,355.555555555556,1,4,9,7,31,2,0,0,NA,1,1,0.5,0,0,0,0,1,0,0,4.34806218999437,0.241559010555243
2023,1,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",13,52,400,0,2,6,4,14,0,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-4.94068583368789,-0.260036096509889
2023,3,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",11,42,381.818181818182,0,2,3,2,21,1,1,1,0.5,0,0,NA,0,0,0,0,2,0,0,-0.395367798104414,-0.0282405570074581
2023,6,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",11,54,490.909090909091,0,4,0,0,0,0,3,3,0.5,0,0,NA,0,0,0,0,1,0,0,3.75856459820364,0.341687690745785
2023,16,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",11,24,218.181818181818,1,2,4,3,10,0,0,0,NA,0,0,NA,1,1,0,1,2,0,0,-11.4810425246977,-0.765402834979849
2023,2,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",12,44,366.666666666667,0,2,3,2,16,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-0.350682268617681,-0.0233788179078454
2023,8,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",27,85,314.814814814815,0,4,3,3,29,2,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-3.24274127330864,-0.108091375776955
2023,13,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",13,46,353.846153846154,0,3,3,3,22,1,0,0,NA,1,1,0.5,0,0,0,0,1,0,0,0.791393283550864,0.049462080221929
2023,7,"00-0036997","Javonte Williams","DEN","RB","2000-04-25",70,220,2,2021,2021,35,"RB",15,82,546.666666666667,0,4,4,3,19,0,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,-1.09696008905302,-0.0577347415291065
2023,13,"00-0037120","Tyler Goodson","IND","RB","2000-11-10",69,199,1,2022,2022,NA,"RB",0,0,NA,0,0,2,2,19,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.116243557073176,0.058121778536588
2023,18,"00-0037120","Tyler Goodson","IND","RB","2000-11-10",69,199,1,2022,2022,NA,"RB",0,0,NA,0,0,2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-5.23853558534757,-2.61926779267379
2023,14,"00-0037120","Tyler Goodson","IND","RB","2000-11-10",69,199,1,2022,2022,NA,"RB",0,0,NA,0,0,1,1,4,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.18544671544805,-1.18544671544805
2023,16,"00-0037120","Tyler Goodson","IND","RB","2000-11-10",69,199,1,2022,2022,NA,"RB",1,15,1500,0,1,2,1,19,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.58085006132023,-0.526950020440077
2023,15,"00-0037120","Tyler Goodson","IND","RB","2000-11-10",69,199,1,2022,2022,NA,"RB",11,69,627.272727272727,0,3,2,2,9,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1.37289889101521,0.10560760700117
2023,17,"00-0037120","Tyler Goodson","IND","RB","2000-11-10",69,199,1,2022,2022,NA,"RB",1,3,300,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.1177462169686,-1.1177462169686
2023,5,"00-0037157","Bam Knight","DET","RB","2001-04-11",70,210,1,2022,2022,NA,"RB",0,0,NA,0,0,1,1,13,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.609827129286714,0.609827129286714
2023,3,"00-0037157","Bam Knight","DET","RB","2001-04-11",70,210,1,2022,2022,NA,"RB",3,13,433.333333333333,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.205319102387875,-0.0684397007959583
2023,11,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",19,89,468.421052631579,0,5,1,1,2,0,1,1,0.5,1,1,0.5,0,0,0,0,1,0,0,0.27573384423158,0.013786692211579
2023,22,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",18,59,327.777777777778,0,3,6,6,46,0,0,0,NA,0,0,NA,1,1,0,1,1,0,0,-9.93863131356192,-0.41410963806508
2023,6,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",16,62,387.5,0,4,6,6,50,2,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-0.535792233247773,-0.0243541924203533
2023,12,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",15,55,366.666666666667,2,5,5,5,57,4,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,3.93497066886629,0.196748533443314
2023,16,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",11,26,236.363636363636,1,2,4,4,13,0,0,0,NA,0,0,NA,1,0,1,1,1,0,0,-13.3444059211761,-0.889627061411737
2023,17,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",18,130,722.222222222222,0,3,7,7,41,2,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,0.856627768171709,0.0342651107268684
2023,9,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",16,66,412.5,0,4,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.831128231598996,-0.0488898959764115
2023,13,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",19,110,578.947368421053,1,8,4,3,21,0,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,3.46823440022138,0.150792800009625
2023,7,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",13,32,246.153846153846,0,1,4,4,41,2,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-1.70424647396431,-0.100249792586136
2023,3,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",15,62,413.333333333333,1,5,3,2,22,0,1,1,0.5,0,0,NA,0,0,0,0,3,0,0,3.32866902698879,0.184926057054933
2023,1,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",8,23,287.5,0,2,4,4,46,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1.35554458841216,0.112962049034346
2023,21,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",24,68,283.333333333333,1,3,4,4,16,1,1,1,0.5,0,0,NA,0,0,0,0,2,0,0,-9.02282867347821,-0.32224388119565
2023,19,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",24,89,370.833333333333,1,4,1,1,0,0,0,0,NA,0,0,NA,1,1,0,0,2,0,0,-4.95571227316395,-0.198228490926558
2023,2,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",12,70,583.333333333333,0,4,2,1,7,0,0,0,NA,1,1,0.5,0,0,0,0,0,0,0,1.86722917374573,0.133373512410409
2023,5,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",16,55,343.75,1,4,1,1,13,0,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,-2.09155526105314,-0.123032662414891
2023,8,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",8,40,500,0,1,4,3,7,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-3.93946690799203,-0.328288908999336
2023,20,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",15,97,646.666666666667,1,5,1,1,13,1,0,0,NA,0,0,NA,0,0,0,0,1,0,0,3.41440456383861,0.213400285239913
2023,4,"00-0037197","Isiah Pacheco","KC","RB","1999-03-02",70,215,1,2022,2022,251,"RB",20,115,575,1,5,3,3,39,1,1,1,0.5,0,0,NA,0,0,0,0,3,0,0,4.46707284275909,0.19422055838083
2023,12,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",13,49,376.923076923077,0,1,3,3,23,2,1,1,0.5,0,0,NA,1,1,0,1,0,0,0,-8.48314027144807,-0.530196266965504
2023,17,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",13,75,576.923076923077,1,4,4,4,14,1,0,0,NA,0,0,NA,0,0,0,0,2,0,0,2.42255569077539,0.142503275927964
2023,14,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",7,11,157.142857142857,0,0,5,4,41,3,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-4.74544656206854,-0.395453880172378
2023,19,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",8,38,475,0,2,2,2,21,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.31620155856945,0.031620155856945
2023,11,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",9,129,1433.33333333333,1,5,3,3,32,1,2,2,0.5,0,0,NA,0,0,0,0,2,0,0,9.1139434161596,0.759495284679966
2023,3,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",8,29,362.5,0,1,4,3,29,1,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-1.99346964274033,-0.166122470228361
2023,2,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",6,20,333.333333333333,0,1,6,4,72,2,2,2,0.5,0,0,NA,0,0,0,0,1,0,0,1.36091717885574,0.113409764904645
2023,8,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",5,19,380,0,1,5,4,22,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-3.62251498294063,-0.362251498294063
2023,16,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",8,24,300,0,2,6,5,51,1,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,0.343106225656809,0.0245075875469149
2023,9,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",11,88,800,0,5,3,3,34,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,4.17259299854049,0.298042357038606
2023,13,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",9,59,655.555555555556,0,2,3,1,3,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-1.29239033543854,-0.107699194619879
2023,5,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",9,40,444.444444444444,0,3,3,3,39,2,2,2,0.5,0,0,NA,0,0,0,0,2,0,0,3.67502226209035,0.306251855174196
2023,1,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",3,6,200,0,0,6,5,22,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-4.65479116741335,-0.517199018601483
2023,4,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",8,29,362.5,0,2,6,6,37,1,2,2,0.5,0,0,NA,1,1,0,0,2,0,0,-5.00738455196351,-0.357670325140251
2023,15,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",10,40,400,0,1,6,5,31,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-4.46074870316079,-0.27879679394755
2023,10,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",15,101,673.333333333333,1,6,4,2,13,1,1,1,0.5,1,1,0.5,0,0,0,0,1,0,0,3.58000803386088,0.188421475466362
2023,18,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",9,33,366.666666666667,0,1,5,5,18,1,0,0,NA,0,0,NA,2,2,0,1,2,0,0,-7.43223054680131,-0.530873610485808
2023,7,"00-0037228","Jaylen Warren","PIT","RB","1998-11-01",68,225,1,2022,2022,NA,"RB",6,32,533.333333333333,1,1,2,1,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-0.437516075904795,-0.0546895094880993
2023,6,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",14,71,507.142857142857,0,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,1.0806479601888,0.0771891400134857
2023,5,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",5,-4,-80,0,0,4,3,25,1,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-4.25749478477519,-0.473054976086133
2023,12,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",16,43,268.75,0,2,7,6,69,1,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-0.283007333637217,-0.012304666679879
2023,3,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",15,98,653.333333333333,0,4,3,2,17,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2.34332436136902,0.130184686742723
2023,9,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",6,20,333.333333333333,0,1,4,4,23,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-1.23681545135332,-0.123681545135332
2023,14,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",10,58,580,0,3,5,5,56,3,0,0,NA,0,0,NA,0,0,0,0,0,0,0,8.86045112286229,0.590696741524153
2023,11,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",17,73,429.411764705882,0,3,4,3,29,2,0,0,NA,0,0,NA,0,0,0,0,1,0,0,1.32539665713558,0.0631141265302659
2023,17,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",16,48,300,0,1,3,1,1,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-5.9677862646739,-0.314094013930205
2023,10,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",12,109,908.333333333333,0,4,2,2,15,0,0,0,NA,0,0,NA,2,2,0,1,0,0,0,-1.05576225277036,-0.0754115894835971
2023,8,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",14,67,478.571428571429,0,4,1,1,12,0,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,1.19383482547709,0.0795889883651395
2023,20,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",18,61,338.888888888889,0,5,5,4,27,1,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-1.0034459134331,-0.0436280831927435
2023,19,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",18,79,438.888888888889,0,4,4,4,19,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-3.37698611809174,-0.15349936900417
2023,15,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",25,179,716,1,9,3,2,22,2,0,0,NA,0,0,NA,0,0,0,0,0,0,0,10.8507264188258,0.387525943529493
2023,4,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",12,29,241.666666666667,1,2,1,1,37,1,1,1,0.5,0,0,NA,0,0,0,0,3,0,0,1.77628239546903,0.136637107343771
2023,7,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",13,56,430.769230769231,0,5,3,3,23,3,2,2,0.5,0,0,NA,0,0,0,0,1,0,0,5.12183367126273,0.32011460445392
2023,16,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",20,70,350,0,2,0,0,0,0,0,0,NA,0,0,NA,2,2,0,1,2,0,0,-8.47792059904896,-0.423896029952448
2023,18,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",13,36,276.923076923077,0,2,4,3,13,0,0,0,NA,0,0,NA,0,0,0,0,2,0,0,-2.2341816452099,-0.131422449718229
2023,2,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",17,123,723.529411764706,0,3,4,4,40,2,0,0,NA,0,0,NA,0,0,0,0,1,0,0,3.12734138601301,0.148921018381572
2023,1,"00-0037248","James Cook","BUF","RB","1999-09-25",71,190,1,2022,2022,63,"RB",12,46,383.333333333333,0,5,6,4,16,0,0,0,NA,0,0,NA,0,0,0,0,3,0,0,-3.09990302613005,-0.172216834785003
2023,10,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",20,51,255,0,1,3,2,54,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-4.52837070264767,-0.196885682723812
2023,12,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",15,100,666.666666666667,0,4,2,2,16,0,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,2.56925057549961,0.151132386794095
2023,11,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",9,30,333.333333333333,1,4,7,6,45,2,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,0.628289257583673,0.0392680785989795
2023,6,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",7,26,371.428571428571,0,0,4,3,16,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,-2.93528310937109,-0.266843919033735
2023,17,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",11,42,381.818181818182,0,0,4,4,28,0,0,0,NA,0,0,NA,1,1,0,1,1,0,0,-12.1675559445284,-0.811170396301895
2023,13,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",20,84,420,1,3,5,3,23,1,1,1,0.5,0,0,NA,0,0,0,0,1,0,0,-4.46169459904195,-0.178467783961678
2023,14,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",25,102,408,0,5,2,2,43,1,2,2,0.5,1,1,0.5,1,1,0,0,1,0,0,-0.545487517665602,-0.0202032413950223
2023,9,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",20,73,365,2,7,4,4,40,2,2,2,0.5,1,1,0.5,0,0,0,0,1,0,0,7.00611403867268,0.291921418278028
2023,19,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",18,72,400,0,6,3,1,4,1,2,2,0.5,1,1,0.5,0,0,0,0,2,0,0,-0.767027691006665,-0.0365251281431745
2023,8,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",9,39,433.333333333333,0,1,7,7,76,4,1,1,0.5,0,0,NA,0,0,0,0,0,0,0,3.04338841879507,0.190211776174692
2023,7,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",13,34,261.538461538462,0,0,6,6,63,3,1,1,0.5,0,0,NA,0,0,0,0,2,0,0,-0.216738341922955,-0.0114072811538397
2023,20,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",9,55,611.111111111111,0,3,5,4,44,2,2,2,0.5,0,0,NA,0,0,0,0,1,0,0,4.49115072377026,0.320796480269304
2023,4,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",15,56,373.333333333333,0,3,3,3,27,1,2,2,0.5,0,0,NA,0,0,0,0,1,0,0,-2.05739507662539,-0.114299726479188
2023,16,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",20,39,195,1,3,7,6,43,3,2,2,0.5,1,1,0.5,0,0,0,0,4,0,0,-3.24911191867432,-0.120337478469419
2023,3,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",14,38,271.428571428571,0,1,3,3,27,1,0,0,NA,0,0,NA,1,1,0,1,2,0,0,-6.54244892971474,-0.384849937042044
2023,15,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",21,89,423.809523809524,0,3,2,2,32,2,0,0,NA,1,1,0.5,0,0,0,0,1,0,0,4.24241197376978,0.184452694511729
2023,18,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",19,75,394.736842105263,0,4,4,4,14,1,2,2,0.5,0,0,NA,0,0,0,0,0,0,0,-0.384201085194941,-0.0167043950084757
2023,1,"00-0037256","Rachaad White","TB","RB","1999-01-12",72,210,1,2022,2022,91,"RB",17,39,229.411764705882,0,1,2,2,23,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,-7.81742344895611,-0.411443339418743
