"season","week","gsis_id","full_name","team","position","birth_date","height","weight","years_exp","rookie_year","entry_year","draft_number","depth_chart_position","targets","receptions","catch_rate","air_yards","yac","pass_tds","first_down_pass","rush_attempts","rushing_yards","rush_tds","first_down_rush","third_down_converted","third_down_failed","third_down_rate","fourth_down_converted","fourth_down_failed","fourth_down_rate","fumble","fumble_forced","fumble_not_forced","fumble_lost","tackled_for_loss","penalties","penalty_yards","total_epa","avg_epa"
2021,3,"00-0036963","Amon-Ra St. Brown","DET","WR","1999-10-24",72,195,0,2021,2021,112,"WR",1,1,100,-4,6,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.05405567237176,-0.05405567237176
2021,4,"00-0036963","Amon-Ra St. Brown","DET","WR","1999-10-24",72,195,0,2021,2021,112,"WR",8,6,75,53,17,0,3,0,0,0,0,1,1,0.5,1,1,0.5,0,0,0,0,0,8,0,3.26066383044236,0.407582978805295
2021,15,"00-0036963","Amon-Ra St. Brown","DET","WR","1999-10-24",72,195,0,2021,2021,112,"WR",11,8,72.7272727272727,49,41,1,4,1,5,0,0,1,1,0.5,1,1,0.5,0,0,0,0,0,11,0,5.79657919702322,0.483048266418601
2021,8,"00-0036963","Amon-Ra St. Brown","DET","WR","1999-10-24",72,195,0,2021,2021,112,"WR",5,3,60,21,25,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,5,0,-0.254261430935006,-0.0508522861870011
2021,11,"00-0036963","Amon-Ra St. Brown","DET","WR","1999-10-24",72,195,0,2021,2021,112,"WR",4,4,100,9,9,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,0.369573810312431,0.0923934525781077
2021,1,"00-0036963","Amon-Ra St. Brown","DET","WR","1999-10-24",72,195,0,2021,2021,112,"WR",4,2,50,23,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-1.91288600087864,-0.478221500219659
2021,14,"00-0036963","Amon-Ra St. Brown","DET","WR","1999-10-24",72,195,0,2021,2021,112,"WR",12,8,66.6666666666667,38,35,0,2,0,0,0,0,0,0,NA,1,1,0.5,0,0,0,0,0,11,0,1.86628734244732,0.155523945203943
2021,13,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",7,4,57.1428571428571,30,18,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,7,0,1.30092525546206,0.185846465066009
2021,12,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",6,2,33.3333333333333,14,12,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,-1.3978809772525,-0.232980162875416
2021,7,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",8,7,87.5,136,27,0,6,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,8,0,9.89067090242253,1.23633386280282
2021,10,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",7,4,57.1428571428571,46,14,0,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,-5.17466331261676,-0.739237616088109
2021,18,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",5,2,40,3,5,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,-3.03815836977446,-0.607631673954893
2021,8,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",6,2,33.3333333333333,8,5,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,-6.76771890689546,-1.12795315114924
2021,15,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",7,4,57.1428571428571,48,29,0,3,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,7,0,0.609056854882505,0.0870081221260722
2021,2,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",6,5,83.3333333333333,39,34,0,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,0.550780689285603,0.0917967815476004
2021,9,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",7,3,42.8571428571429,38,24,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,7,0,1.82568595022895,0.260812278604135
2021,17,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",4,2,50,15,54,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,2.01058374583955,0.502645936459886
2021,1,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",8,4,50,29,2,0,1,0,0,0,0,0,0,NA,1,1,0.5,0,0,0,0,0,8,0,0.0832209350774121,0.0104026168846765
2021,14,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",6,5,83.3333333333333,36,25,0,3,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,6,0,5.34220805414952,0.89036800902492
2021,4,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",9,4,44.4444444444444,41,9,0,3,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,9,0,1.85407382549197,0.206008202832442
2021,5,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",10,9,90,100,19,1,6,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,9,0,9.21699307758006,0.921699307758006
2021,3,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",3,2,66.6666666666667,26,9,0,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,3,0,1.93093319603941,0.643644398679802
2021,16,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",6,6,100,77,25,0,4,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,6,0,10.9691329004127,1.82818881673544
2021,11,"00-0036970","Kyle Pitts","ATL","TE","2000-10-06",78,250,0,2021,2021,4,"TE",5,3,60,27,2,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,-2.87472888565389,-0.574945777130779
2021,8,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",6,6,100,34,33,0,3,1,4,0,0,0,0,NA,0,0,NA,0,0,0,0,0,7,0,3.04121179494541,0.434458827849344
2021,12,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",8,4,50,28,18,0,2,1,7,0,1,0,0,NA,1,1,0.5,0,0,0,0,0,9,0,0.713078372384196,0.0792309302649107
2021,7,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",6,1,16.6666666666667,-2,15,0,1,1,19,1,1,0,0,NA,0,0,NA,0,0,0,0,0,7,0,-3.5420886328904,-0.506012661841486
2021,2,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",8,4,50,42,5,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,8,0,-5.29406688769813,-0.661758360962266
2021,10,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",6,3,50,27,17,1,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,-0.357014738385293,-0.0595024563975488
2021,13,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",12,6,50,53,24,1,4,1,9,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,13,0,2.52786060981453,0.194450816139579
2021,3,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",6,3,50,6,16,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,-3.68235060322332,-0.613725100537219
2021,1,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",5,1,20,-4,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,-4.94343561826088,-0.988687123652175
2021,9,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",8,7,87.5,71,13,2,5,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,8,0,7.0805764432298,0.885072055403725
2021,11,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",11,8,72.7272727272727,76,65,1,5,1,15,0,1,3,3,0.5,0,0,NA,0,0,0,0,0,12,0,10.373443037679,0.864453586473247
2021,5,"00-0036980","Elijah Moore","NYJ","WR","2000-03-27",70,184,0,2021,2021,34,"WR",2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-1.72012882865965,-0.860064414329827
2021,6,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",4,1,25,8,0,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,-3.26165496429893,-0.815413741074734
2021,14,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",7,5,71.4285714285714,39,27,1,3,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,7,0,4.29939299926628,0.614198999895182
2021,18,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",9,4,44.4444444444444,40,5,1,2,0,0,0,0,0,0,NA,1,1,0.5,0,0,0,0,0,9,0,2.77690355590312,0.308544839544791
2021,11,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",1,1,100,8,9,0,0,1,6,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,1.38908303249627,0.694541516248135
2021,15,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",1,1,100,13,2,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1.63535538758151,1.63535538758151
2021,10,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",4,3,75,15,7,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,-1.26606548526979,-0.316516371317447
2021,2,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",2,2,100,8,13,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,2,0,1.86505009420216,0.932525047101079
2021,17,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",5,3,60,12,4,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,5,0,-3.41224205390242,-0.682448410780484
2021,8,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",1,1,100,24,0,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,4.64742122974712,4.64742122974712
2021,13,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.318180467933416,-0.318180467933416
2021,12,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",2,2,100,12,13,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,2.03209677012637,1.01604838506319
2021,5,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",3,2,66.6666666666667,12,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-0.768705478520133,-0.256235159506711
2021,9,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",2,2,100,22,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,1.1393484963337,0.569674248166848
2021,16,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",6,5,83.3333333333333,23,20,1,4,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,0.670412846229735,0.111735474371622
2021,1,"00-0036988","Josh Palmer","LAC","WR","1999-09-22",73,210,0,2021,2021,77,"WR",1,1,100,17,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1.30851958529092,1.30851958529092
2021,8,"00-0036991","Amari Rodgers","GB","WR","1999-09-23",69,215,0,2021,2021,85,"WR",3,1,33.3333333333333,1,6,0,0,1,11,0,1,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-0.112716935924254,-0.0281792339810635
2021,6,"00-0036991","Amari Rodgers","GB","WR","1999-09-23",69,215,0,2021,2021,85,"WR",1,1,100,1,13,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1.55381342023611,1.55381342023611
2021,1,"00-0036991","Amari Rodgers","GB","WR","1999-09-23",69,215,0,2021,2021,85,"WR",1,1,100,14,5,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,1,0,2.35175942024216,2.35175942024216
2021,18,"00-0036991","Amari Rodgers","GB","WR","1999-09-23",69,215,0,2021,2021,85,"WR",4,1,25,5,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-7.38598538696109,-1.84649634674027
2021,4,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.63632496655919,-1.63632496655919
2021,5,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.01189988199621,-1.01189988199621
2021,10,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.49039281671867,-1.49039281671867
2021,18,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",3,1,33.3333333333333,13,0,0,1,1,3,0,1,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-0.729254261939787,-0.182313565484947
2021,3,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.821207349887118,-0.821207349887118
2021,16,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",1,1,100,5,0,1,1,2,24,0,2,0,0,NA,0,0,NA,0,0,0,0,0,3,0,2.85394956509117,0.951316521697057
2021,17,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-1.56702208356001,-0.783511041780003
2021,9,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",1,1,100,13,2,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1.34091015043668,1.34091015043668
2021,1,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",5,3,60,62,7,0,2,1,17,0,1,1,1,0.5,0,0,NA,0,0,0,0,0,6,0,5.5354614839307,0.92257691398845
2021,7,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",3,2,66.6666666666667,21,1,0,1,1,-2,0,0,0,0,NA,0,0,NA,0,0,0,0,1,4,0,-1.33402034122264,-0.333505085305661
2021,6,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",3,2,66.6666666666667,11,0,0,0,1,-3,0,0,0,0,NA,0,0,NA,0,0,0,0,1,4,0,-3.91389673980303,-0.978474184950758
2021,2,"00-0036999","Anthony Schwartz","CLE","WR","2000-09-05",72,179,0,2021,2021,91,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-3.91775936563499,-3.91775936563499
2021,13,"00-0037004","Hunter Long","MIA","TE","1998-08-19",77,253,0,2021,2021,81,"TE",1,1,100,4,4,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.444890749407932,0.444890749407932
2021,6,"00-0037004","Hunter Long","MIA","TE","1998-08-19",77,253,0,2021,2021,81,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.535629883990623,-0.535629883990623
2021,15,"00-0037004","Hunter Long","MIA","TE","1998-08-19",77,253,0,2021,2021,81,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-6.91513998387381,-6.91513998387381
2021,3,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",1,1,100,25,5,0,1,1,7,1,1,0,0,NA,0,0,NA,0,0,0,0,0,2,0,4.30672972253524,2.15336486126762
2021,10,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",1,1,100,0,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.444093683094252,-0.444093683094252
2021,5,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",4,2,50,9,3,1,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,0.49699588346994,0.124248970867485
2021,11,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",2,2,100,28,7,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,2.82624850375578,1.41312425187789
2021,18,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",5,2,40,2,5,0,0,1,4,0,0,0,0,NA,0,0,NA,0,0,0,0,0,6,0,-2.23372934496729,-0.372288224161214
2021,15,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",4,1,25,2,6,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,-0.839219289540777,-0.209804822385194
2021,8,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",4,3,75,15,3,0,2,0,0,0,0,2,2,0.5,0,0,NA,0,0,0,0,0,4,0,1.66099890711484,0.41524972677871
2021,4,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.793992314487696,-0.793992314487696
2021,14,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",2,2,100,11,12,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,2,0,2.32514240266755,1.16257120133377
2021,9,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",2,1,50,2,4,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-0.979615425225347,-0.489807712612674
2021,12,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",3,1,33.3333333333333,2,2,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-0.888677305541933,-0.296225768513978
2021,7,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",2,2,100,7,5,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,2,0,1.65350904269144,0.826754521345722
2021,16,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",2,2,100,7,15,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,1.02333453530446,0.511667267652228
2021,6,"00-0037005","Tommy Tremble","CAR","TE","2000-06-02",76,248,0,2021,2021,83,"TE",3,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-1.09387869738555,-0.273469674346387
2021,18,"00-0037011","Tre' McKitty","LAC","TE","1999-01-12",76,245,0,2021,2021,97,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.44694453501143,-1.44694453501143
2021,16,"00-0037011","Tre' McKitty","LAC","TE","1999-01-12",76,245,0,2021,2021,97,"TE",1,1,100,2,10,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,1,0,1.55487849883502,1.55487849883502
2021,15,"00-0037011","Tre' McKitty","LAC","TE","1999-01-12",76,245,0,2021,2021,97,"TE",1,1,100,4,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.516352093312889,-0.516352093312889
2021,11,"00-0037011","Tre' McKitty","LAC","TE","1999-01-12",76,245,0,2021,2021,97,"TE",1,1,100,-2,9,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.676145195495337,0.676145195495337
2021,12,"00-0037011","Tre' McKitty","LAC","TE","1999-01-12",76,245,0,2021,2021,97,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.778700716793537,-0.778700716793537
2021,17,"00-0037011","Tre' McKitty","LAC","TE","1999-01-12",76,245,0,2021,2021,97,"TE",3,3,100,7,15,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,3,0,1.91769321582979,0.639231071943264
2023,14,"00-0024243","Marcedes Lewis","CHI","TE","1984-05-19",78,267,17,2006,2006,28,"TE",1,1,100,-3,7,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.190257303998806,-0.190257303998806
2023,11,"00-0024243","Marcedes Lewis","CHI","TE","1984-05-19",78,267,17,2006,2006,28,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.547366736922413,-0.547366736922413
2023,4,"00-0024243","Marcedes Lewis","CHI","TE","1984-05-19",78,267,17,2006,2006,28,"TE",1,1,100,-3,11,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0.483464841381647,0.483464841381647
2023,16,"00-0024243","Marcedes Lewis","CHI","TE","1984-05-19",78,267,17,2006,2006,28,"TE",1,1,100,1,0,1,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,1,0,1.30301804281771,1.30301804281771
2023,7,"00-0024243","Marcedes Lewis","CHI","TE","1984-05-19",78,267,17,2006,2006,28,"TE",1,1,100,5,11,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1.43722377973609,1.43722377973609
2023,13,"00-0027696","Jimmy Graham","NO","TE","1986-11-24",79,265,13,2010,2010,95,"TE",1,1,100,6,0,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1.86867324099876,1.86867324099876
2023,15,"00-0027696","Jimmy Graham","NO","TE","1986-11-24",79,265,13,2010,2010,95,"TE",2,2,100,6,3,1,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,2,0,1.90560798818479,0.952803994092393
2023,3,"00-0027696","Jimmy Graham","NO","TE","1986-11-24",79,265,13,2010,2010,95,"TE",1,1,100,8,0,1,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,1,0,2.70802693901351,2.70802693901351
2023,14,"00-0027696","Jimmy Graham","NO","TE","1986-11-24",79,265,13,2010,2010,95,"TE",2,2,100,16,0,1,2,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,2,0,3.57813934906153,1.78906967453077
2023,5,"00-0027696","Jimmy Graham","NO","TE","1986-11-24",79,265,13,2010,2010,95,"TE",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.90447292663157,-1.90447292663157
2023,11,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",2,2,100,-4,9,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,-0.428815046790987,-0.214407523395494
2023,18,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",4,2,50,9,4,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-2.18393624201417,-0.545984060503543
2023,12,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",3,1,33.3333333333333,-3,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-1.96741108375136,-0.655803694583786
2023,16,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",4,1,25,0,5,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,4,0,-2.98569222935373,-0.746423057338433
2023,17,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",2,2,100,28,6,2,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,5.88691586611094,2.94345793305547
2023,8,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",2,1,50,8,0,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2,0,1.80363394226879,0.901816971134397
2023,15,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",1,1,100,6,0,0,1,0,0,0,0,0,0,NA,1,1,0.5,0,0,0,0,0,1,0,2.26260401093168,2.26260401093168
2023,7,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",1,1,100,2,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.153664763085544,-0.153664763085544
2023,19,"00-0027944","Julio Jones","PHI","WR","1989-02-08",75,220,12,2011,2011,6,"WR",3,3,100,22,0,0,1,0,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,3,0,1.30797763809096,0.435992546030321
2023,15,"00-0028002","Randall Cobb","NYJ","WR","1990-08-22",70,192,12,2011,2011,64,"WR",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,3,0,-7.98207842349075,-2.66069280783025
2023,2,"00-0028002","Randall Cobb","NYJ","WR","1990-08-22",70,192,12,2011,2011,64,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-1.52306624082848,-1.52306624082848
2023,4,"00-0028002","Randall Cobb","NYJ","WR","1990-08-22",70,192,12,2011,2011,64,"WR",4,2,50,7,1,0,1,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,4,0,-1.63008213840658,-0.407520534601645
2023,5,"00-0028002","Randall Cobb","NYJ","WR","1990-08-22",70,192,12,2011,2011,64,"WR",1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.65322556149704,-0.65322556149704
2023,18,"00-0028002","Randall Cobb","NYJ","WR","1990-08-22",70,192,12,2011,2011,64,"WR",1,1,100,1,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,-0.562028570398493,-0.562028570398493
